Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2002,Число мужчин на 1 января,Чусовской район,37875,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чусовской район', 37875);"
1,01.01.2002,Число мужчин на 1 января,г. Пермь,468692,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Пермь', 468692);"
1,01.01.2002,Число мужчин на 1 января,Александровский район,20478,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Александровский район', 20478);"
1,01.01.2002,Число мужчин на 1 января,г. Березники,92250,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Березники', 92250);"
1,01.01.2002,Число мужчин на 1 января,Гремячинский район,11079,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гремячинский район', 11079);"
1,01.01.2002,Число мужчин на 1 января,Губахинский район,21611,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Губахинский район', 21611);"
1,01.01.2002,Число мужчин на 1 января,Добрянский район,31038,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Добрянский район', 31038);"
1,01.01.2002,Число мужчин на 1 января,Кизеловский район,22840,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кизеловский район', 22840);"
1,01.01.2002,Число мужчин на 1 января,Краснокамский район,35580,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 35580);"
1,01.01.2002,Число мужчин на 1 января,г. Кунгур,33295,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 33295);"
1,01.01.2002,Число мужчин на 1 января,Лысьвенский район,41968,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 41968);"
1,01.01.2002,Число мужчин на 1 января,г. Соликамск,51680,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 51680);"
1,01.01.2002,Число мужчин на 1 января,Чайковский район,54484,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 54484);"
1,01.01.2003,Число мужчин на 1 января,Пермский край,1302490,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1302490);"
1,01.01.2003,Число мужчин на 1 января,Бардымский район,13089,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 13089);"
1,01.01.2003,Число мужчин на 1 января,Березовский район,8791,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 8791);"
1,01.01.2003,Число мужчин на 1 января,Большесосновский район,7179,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 7179);"
1,01.01.2003,Число мужчин на 1 января,Верещагинский район,20465,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 20465);"
1,01.01.2003,Число мужчин на 1 января,Горнозаводский район,14022,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Горнозаводский район', 14022);"
1,01.01.2003,Число мужчин на 1 января,Еловский район,6274,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Еловский район', 6274);"
1,01.01.2003,Число мужчин на 1 января,Ильинский район,9903,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ильинский район', 9903);"
1,01.01.2003,Число мужчин на 1 января,Карагайский район,11532,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Карагайский район', 11532);"
1,01.01.2003,Число мужчин на 1 января,Кишертский район,7114,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кишертский район', 7114);"
1,01.01.2003,Число мужчин на 1 января,Красновишерский район,13189,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Красновишерский район', 13189);"
1,01.01.2003,Число мужчин на 1 января,Куединский район,15001,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Куединский район', 15001);"
1,01.01.2003,Число мужчин на 1 января,Кунгурский район,22091,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кунгурский район', 22091);"
1,01.01.2003,Число мужчин на 1 января,Нытвенский район,22076,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Нытвенский район', 22076);"
1,01.01.2003,Число мужчин на 1 января,Октябрьский район,17329,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Октябрьский район', 17329);"
1,01.01.2003,Число мужчин на 1 января,Ординский район,8001,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ординский район', 8001);"
1,01.01.2003,Число мужчин на 1 января,Осинский район,15793,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Осинский район', 15793);"
1,01.01.2003,Число мужчин на 1 января,Оханский район,8395,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Оханский район', 8395);"
1,01.01.2003,Число мужчин на 1 января,Очерский район,11884,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Очерский район', 11884);"
1,01.01.2003,Число мужчин на 1 января,Пермский район,43235,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский район', 43235);"
1,01.01.2003,Число мужчин на 1 января,Сивинский район,8185,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Сивинский район', 8185);"
1,01.01.2003,Число мужчин на 1 января,Соликамский район,10031,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Соликамский район', 10031);"
1,01.01.2003,Число мужчин на 1 января,Суксунский район,10318,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Суксунский район', 10318);"
1,01.01.2003,Число мужчин на 1 января,Уинский район,6336,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Уинский район', 6336);"
1,01.01.2003,Число мужчин на 1 января,Усольский район,6087,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Усольский район', 6087);"
1,01.01.2003,Число мужчин на 1 января,Частинский район,7046,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Частинский район', 7046);"
1,01.01.2003,Число мужчин на 1 января,Чердынский район,20779,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чердынский район', 20779);"
1,01.01.2003,Число мужчин на 1 января,Чернушинский район,25438,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чернушинский район', 25438);"
