Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2002,Число женщин на 1 января,г. Пермь,539665,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Пермь', 539665);"
1,01.01.2002,Число женщин на 1 января,Александровский район,20793,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'Александровский район', 20793);"
1,01.01.2002,Число женщин на 1 января,г. Березники,91302,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Березники', 91302);"
1,01.01.2002,Число женщин на 1 января,Гремячинский район,11563,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гремячинский район', 11563);"
1,01.01.2002,Число женщин на 1 января,Губахинский район,25961,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'Губахинский район', 25961);"
1,01.01.2002,Число женщин на 1 января,Добрянский район,33992,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'Добрянский район', 33992);"
1,01.01.2002,Число женщин на 1 января,Кизеловский район,23132,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кизеловский район', 23132);"
1,01.01.2002,Число женщин на 1 января,Краснокамский район,40680,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'Краснокамский район', 40680);"
1,01.01.2002,Число женщин на 1 января,г. Кунгур,41113,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кунгур', 41113);"
1,01.01.2002,Число женщин на 1 января,Лысьвенский район,49169,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'Лысьвенский район', 49169);"
1,01.01.2002,Число женщин на 1 января,г. Соликамск,53194,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Соликамск', 53194);"
1,01.01.2002,Число женщин на 1 января,Чайковский район,59700,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2002', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чайковский район', 59700);"
1,01.01.2003,Число женщин на 1 января,Пермский край,1511280,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский край', 1511280);"
1,01.01.2003,Число женщин на 1 января,Бардымский район,14715,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Бардымский район', 14715);"
1,01.01.2003,Число женщин на 1 января,Березовский район,9707,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Березовский район', 9707);"
1,01.01.2003,Число женщин на 1 января,Большесосновский район,8067,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Большесосновский район', 8067);"
1,01.01.2003,Число женщин на 1 января,Верещагинский район,23556,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Верещагинский район', 23556);"
1,01.01.2003,Число женщин на 1 января,Горнозаводский район,16034,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Горнозаводский район', 16034);"
1,01.01.2003,Число женщин на 1 января,Еловский район,6818,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Еловский район', 6818);"
1,01.01.2003,Число женщин на 1 января,Ильинский район,11209,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ильинский район', 11209);"
1,01.01.2003,Число женщин на 1 января,Карагайский район,13171,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Карагайский район', 13171);"
1,01.01.2003,Число женщин на 1 января,Кишертский район,7945,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кишертский район', 7945);"
1,01.01.2003,Число женщин на 1 января,Красновишерский район,14553,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Красновишерский район', 14553);"
1,01.01.2003,Число женщин на 1 января,Куединский район,16363,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Куединский район', 16363);"
1,01.01.2003,Число женщин на 1 января,Кунгурский район,24303,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кунгурский район', 24303);"
1,01.01.2003,Число женщин на 1 января,Нытвенский район,25592,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Нытвенский район', 25592);"
1,01.01.2003,Число женщин на 1 января,Октябрьский район,19096,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Октябрьский район', 19096);"
1,01.01.2003,Число женщин на 1 января,Ординский район,9028,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ординский район', 9028);"
1,01.01.2003,Число женщин на 1 января,Осинский район,17872,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Осинский район', 17872);"
1,01.01.2003,Число женщин на 1 января,Оханский район,9442,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Оханский район', 9442);"
1,01.01.2003,Число женщин на 1 января,Очерский район,13429,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Очерский район', 13429);"
1,01.01.2003,Число женщин на 1 января,Пермский район,48282,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский район', 48282);"
1,01.01.2003,Число женщин на 1 января,Сивинский район,9225,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Сивинский район', 9225);"
1,01.01.2003,Число женщин на 1 января,Соликамский район,8218,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Соликамский район', 8218);"
1,01.01.2003,Число женщин на 1 января,Суксунский район,11568,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Суксунский район', 11568);"
1,01.01.2003,Число женщин на 1 января,Уинский район,7021,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Уинский район', 7021);"
1,01.01.2003,Число женщин на 1 января,Усольский район,7200,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Усольский район', 7200);"
1,01.01.2003,Число женщин на 1 января,Частинский район,7595,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Частинский район', 7595);"
1,01.01.2003,Число женщин на 1 января,Чердынский район,14192,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2003', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чердынский район', 14192);"
